player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
520,151,18,2026-08-30T15:00:00Z,True,9,Molde,3,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,60,0,0,0,0
520,156,19,2026-09-06T15:00:00Z,False,12,Sarpsborg 08,2,2,False,69,0,0,0,1,0,0,0,0,0,0,0,0.000000,2,60,1,1,0,1
