player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
446,103,12,2026-07-12T15:00:00Z,False,11,Sandefjord,2,2,False,3,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,55,1,1,0,1
446,113,13,2026-07-18T12:00:00Z,True,14,Tromsø,1,4,False,58,0,1,0,3,0,0,0,0,0,0,0,0.000000,4,55,1,1,1,0
446,16,13,2026-07-22T17:00:00Z,False,2,Bodø/Glimt,3,0,False,22,0,0,0,1,0,0,0,0,0,0,0,0.000000,1,55,1,1,1,0
