player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
82,1,1,2026-03-14T15:00:00Z,True,15,Viking,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,3,0,0,0
82,19,3,2026-04-06T15:00:00Z,True,3,Brann,1,5,False,33,0,1,0,3,0,0,0,0,0,0,0,0.000000,3,45,53,1,1,0
82,29,4,2026-04-12T15:00:00Z,False,9,Molde,4,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,45,55,3,3,0
82,39,5,2026-04-19T15:00:00Z,True,6,KFUM Oslo,4,0,False,45,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,45,57,1,0,1
82,48,6,2026-04-26T15:00:00Z,True,13,Start,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,57,1,2,-1
82,56,7,2026-05-03T15:00:00Z,False,7,Kristiansund,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,56,0,0,0
82,60,8,2026-05-08T17:00:00Z,True,16,Vålerenga,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,52,0,3,-3
82,71,9,2026-05-16T14:00:00Z,False,4,Fredrikstad,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,53,0,0,0
82,77,10,2026-05-25T15:00:00Z,True,8,Lillestrøm,2,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,52,1,2,-1
82,89,11,2026-05-29T17:00:00Z,False,1,Aalesund,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,45,52,0,0,0
82,103,12,2026-07-12T15:00:00Z,False,11,Sandefjord,2,2,False,72,0,0,0,1,0,0,0,0,0,0,0,0.000000,2,44,51,0,1,-1
