player_id,fixture_id,gameweek,kickoff_time,was_home,opponent_team_id,opponent_team_name,team_h_score,team_a_score,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points,value,selected,transfers_in,transfers_out,transfers_balance
51,3,1,2026-03-15T13:30:00Z,False,7,Kristiansund,3,2,False,81,0,1,0,1,0,0,0,1,0,0,0,0.000000,4,80,7317,0,0,0
51,12,2,2026-03-22T16:00:00Z,True,14,Tromsø,1,2,False,58,0,0,0,2,0,0,0,0,0,0,0,0.000000,1,80,7399,93,148,-55
51,19,3,2026-04-06T15:00:00Z,False,5,HamKam,1,5,False,78,1,0,0,1,0,0,0,0,0,0,0,0.000000,7,80,3675,27,3744,-3717
51,32,4,2026-04-12T17:15:00Z,True,11,Sandefjord,0,1,False,60,0,0,0,1,0,0,0,0,0,0,0,0.000000,2,79,3130,71,577,-506
51,36,5,2026-04-18T16:00:00Z,False,15,Viking,3,2,False,54,0,0,0,2,0,0,0,1,0,0,0,0.000000,0,79,2694,9,504,-495
51,43,6,2026-04-25T16:00:00Z,False,10,Rosenborg,1,1,False,68,1,0,0,1,0,0,0,1,0,0,3,0.000000,9,78,2417,23,300,-277
51,50,6,2026-04-29T17:00:00Z,False,14,Tromsø,0,5,False,83,0,0,1,0,0,0,0,0,0,0,0,0.000000,3,78,2417,23,300,-277
51,53,7,2026-05-02T16:00:00Z,True,4,Fredrikstad,3,1,False,64,0,0,1,0,0,0,0,0,0,0,0,0.000000,3,78,2252,31,204,-173
51,68,9,2026-05-16T12:00:00Z,True,6,KFUM Oslo,2,1,False,90,0,1,0,1,0,0,0,0,0,0,0,0.000000,5,77,2077,41,73,-32
51,67,9,2026-05-20T18:00:00Z,False,1,Aalesund,2,1,False,68,0,1,0,1,0,0,0,0,0,0,0,0.000000,5,77,2077,41,73,-32
51,79,10,2026-05-24T14:00:00Z,False,2,Bodø/Glimt,3,1,False,57,0,0,0,3,0,0,0,0,0,0,0,0.000000,1,77,1846,20,93,-73
51,91,11,2026-05-29T17:00:00Z,True,12,Sarpsborg 08,1,2,False,58,0,0,0,2,0,0,0,0,0,0,0,0.000000,1,77,2065,132,35,97
