player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points
203,2051892,2025,45,45,355,0,0,2,6,0,0,0,1,0,0,0,0.000000,11
