player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points
120,191139,2024,55,53,1917,3,3,8,22,0,0,0,4,0,0,7,0.000000,79
120,191139,2025,50,48,582,0,1,2,9,0,0,0,1,0,0,0,0.000000,18
