player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points
117,191505,2024,55,54,2667,3,3,9,35,0,0,0,3,0,0,7,0.000000,97
117,191505,2025,50,47,2257,4,3,6,36,0,0,0,2,1,0,10,0.000000,91
