player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points
15,1660385,2020,50,49,584,0,0,0,10,0,0,0,0,0,0,2,0.000000,14
15,1660385,2021,50,47,984,0,0,1,19,1,0,0,1,0,0,0,0.000000,20
15,1660385,2023,75,73,1283,1,1,3,22,0,0,0,1,0,0,2,852.457787,43
15,1660385,2024,75,74,1944,3,7,9,23,0,0,0,1,0,0,13,0.000000,106
15,1660385,2025,85,88,1193,7,5,9,8,0,0,0,1,0,0,10,0.000000,100
