player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points
28,1565712,2017,50,52,2325,0,1,12,29,0,0,0,5,0,0,10,0.000000,98
28,1565712,2018,50,48,1808,2,1,7,21,0,0,0,1,0,0,4,0.000000,83
28,1565712,2019,55,52,984,1,0,3,14,0,0,0,1,0,0,8,0.000000,44
28,1565712,2020,55,53,1291,1,2,2,28,0,0,0,3,0,0,1,0.000000,37
28,1565712,2021,50,49,1288,1,1,2,24,0,0,0,5,1,0,1,0.000000,33
28,1565712,2023,45,44,1796,1,0,4,26,0,0,0,4,0,0,5,1699.738085,63
28,1565712,2024,50,52,2214,1,0,9,29,0,0,0,1,0,0,2,0.000000,84
28,1565712,2025,50,48,1236,0,0,4,18,0,0,0,3,0,0,3,0.000000,40
