player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points
144,1679797,2024,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0
144,1679797,2025,40,41,1955,0,0,3,42,0,2,0,1,0,69,15,0.000000,83
