player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points
91,1822858,2024,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0
91,1822858,2025,45,44,768,0,1,1,13,0,0,0,2,0,0,0,0.000000,28
