player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,opta_index,total_points
143,1909901,2022,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0
143,1909901,2023,45,43,171,0,0,0,7,0,0,0,0,0,9,0,89.646760,3
143,1909901,2024,45,45,2700,0,1,5,45,1,0,0,3,0,100,17,0.000000,104
143,1909901,2025,45,42,204,0,0,0,4,0,0,0,0,0,11,2,0.000000,9
