fixture_id,fixture_opta_id,gameweek,team_h_id,team_h_opta_id,team_h_name,team_h_short_name,team_a_id,team_a_opta_id,team_a_name,team_a_short_name,team_h_score,team_a_score,kickoff_time,finished,started,team_h_difficulty,team_a_difficulty
34,8986161,5,2,4,Bodø/Glimt,B/G,1,15,Aalesund,AaFK,3,0,2026-04-18T12:00:00Z,True,True,,
35,8986164,5,11,195,Sandefjord,SAN,10,145,Rosenborg,RBK,0,0,2026-04-18T14:00:00Z,True,True,,
36,8986167,5,15,198,Viking,VIK,3,298,Brann,BRA,3,2,2026-04-18T16:00:00Z,True,True,,
37,8986168,5,16,169882,Vålerenga,VIF,8,177,Lillestrøm,LSK,0,2,2026-04-19T12:30:00Z,True,True,,
39,8986162,5,5,63,HamKam,HAM,6,306,KFUM Oslo,KFUM,4,0,2026-04-19T15:00:00Z,True,True,,
38,8986163,5,7,785,Kristiansund,KBK,4,117,Fredrikstad,FFK,2,0,2026-04-19T15:00:00Z,True,True,,
40,8986165,5,12,797,Sarpsborg 08,S08,14,2,Tromsø,TIL,0,1,2026-04-19T15:00:00Z,True,True,,
41,8986166,5,13,261,Start,STA,9,3,Molde,MOL,1,1,2026-04-19T17:15:00Z,True,True,,
42,8986169,6,4,117,Fredrikstad,FFK,15,198,Viking,VIK,1,2,2026-04-25T14:00:00Z,True,True,,
43,8986174,6,10,145,Rosenborg,RBK,3,298,Brann,BRA,1,1,2026-04-25T16:00:00Z,True,True,,
44,8986173,6,9,3,Molde,MOL,16,169882,Vålerenga,VIF,5,1,2026-04-26T12:30:00Z,True,True,,
47,8986176,6,1,15,Aalesund,AaFK,7,785,Kristiansund,KBK,1,1,2026-04-26T15:00:00Z,True,True,,
48,8986170,6,5,63,HamKam,HAM,13,261,Start,STA,2,1,2026-04-26T15:00:00Z,True,True,,
46,8986171,6,6,306,KFUM Oslo,KFUM,12,797,Sarpsborg 08,S08,1,0,2026-04-26T15:00:00Z,True,True,,
45,8986175,6,14,2,Tromsø,TIL,11,195,Sandefjord,SAN,3,1,2026-04-26T15:00:00Z,True,True,,
49,8986172,6,8,177,Lillestrøm,LSK,2,4,Bodø/Glimt,B/G,0,2,2026-04-26T17:15:00Z,True,True,,
50,8986262,6,14,2,Tromsø,TIL,3,298,Brann,BRA,0,5,2026-04-29T17:00:00Z,True,True,,
51,8986265,6,2,4,Bodø/Glimt,B/G,13,261,Start,STA,5,0,2026-04-30T17:00:00Z,True,True,,
52,8986183,7,15,198,Viking,VIK,10,145,Rosenborg,RBK,3,0,2026-05-01T16:00:00Z,True,True,,
53,8986178,7,3,298,Brann,BRA,4,117,Fredrikstad,FFK,3,1,2026-05-02T16:00:00Z,True,True,,
54,8986180,7,8,177,Lillestrøm,LSK,12,797,Sarpsborg 08,S08,4,0,2026-05-03T12:30:00Z,True,True,,
56,8986179,7,7,785,Kristiansund,KBK,5,63,HamKam,HAM,1,1,2026-05-03T15:00:00Z,True,True,,
55,8986181,7,11,195,Sandefjord,SAN,1,15,Aalesund,AaFK,1,0,2026-05-03T15:00:00Z,True,True,,
57,8986182,7,13,261,Start,STA,14,2,Tromsø,TIL,1,1,2026-05-03T15:00:00Z,True,True,,
58,8986184,7,16,169882,Vålerenga,VIF,6,306,KFUM Oslo,KFUM,2,2,2026-05-03T17:15:00Z,True,True,,
59,8986177,7,2,4,Bodø/Glimt,B/G,9,3,Molde,MOL,0,1,2026-05-04T17:00:00Z,True,True,,
60,8986185,8,5,63,HamKam,HAM,16,169882,Vålerenga,VIF,1,0,2026-05-08T17:00:00Z,True,True,,
61,8986189,8,12,797,Sarpsborg 08,S08,4,117,Fredrikstad,FFK,2,1,2026-05-09T12:00:00Z,True,True,,
62,8986187,8,10,145,Rosenborg,RBK,8,177,Lillestrøm,LSK,2,0,2026-05-10T12:30:00Z,True,True,,
63,8986186,8,6,306,KFUM Oslo,KFUM,15,198,Viking,VIK,0,2,2026-05-10T15:00:00Z,True,True,,
66,8986188,8,11,195,Sandefjord,SAN,7,785,Kristiansund,KBK,2,0,2026-05-10T15:00:00Z,True,True,,
64,8986191,8,14,2,Tromsø,TIL,9,3,Molde,MOL,2,0,2026-05-10T15:00:00Z,True,True,,
68,8986194,9,3,298,Brann,BRA,6,306,KFUM Oslo,KFUM,2,1,2026-05-16T12:00:00Z,True,True,,
71,8986195,9,4,117,Fredrikstad,FFK,5,63,HamKam,HAM,2,1,2026-05-16T14:00:00Z,True,True,,
72,8986196,9,8,177,Lillestrøm,LSK,11,195,Sandefjord,SAN,3,1,2026-05-16T14:00:00Z,True,True,,
73,8986197,9,9,3,Molde,MOL,7,785,Kristiansund,KBK,1,0,2026-05-16T14:00:00Z,True,True,,
70,8986198,9,10,145,Rosenborg,RBK,1,15,Aalesund,AaFK,2,3,2026-05-16T14:00:00Z,True,True,,
69,8986199,9,15,198,Viking,VIK,13,261,Start,STA,6,3,2026-05-16T14:00:00Z,True,True,,
74,8986193,9,2,4,Bodø/Glimt,B/G,14,2,Tromsø,TIL,5,0,2026-05-16T16:00:00Z,True,True,,
75,8986200,9,16,169882,Vålerenga,VIF,12,797,Sarpsborg 08,S08,3,2,2026-05-16T18:00:00Z,True,True,,
65,8986190,9,13,261,Start,STA,2,4,Bodø/Glimt,B/G,1,4,2026-05-20T16:00:00Z,True,True,,
15,8986140,9,8,177,Lillestrøm,LSK,7,785,Kristiansund,KBK,1,2,2026-05-20T17:00:00Z,True,True,,
67,8986192,9,1,15,Aalesund,AaFK,3,298,Brann,BRA,2,1,2026-05-20T18:00:00Z,True,True,,
79,8986201,10,2,4,Bodø/Glimt,B/G,3,298,Brann,BRA,3,1,2026-05-24T14:00:00Z,True,True,,
82,8986204,10,7,785,Kristiansund,KBK,15,198,Viking,VIK,1,2,2026-05-24T16:00:00Z,True,True,,
83,8986207,10,13,261,Start,STA,16,169882,Vålerenga,VIF,2,0,2026-05-25T12:30:00Z,True,True,,
77,8986202,10,5,63,HamKam,HAM,8,177,Lillestrøm,LSK,2,0,2026-05-25T15:00:00Z,True,True,,
78,8986203,10,6,306,KFUM Oslo,KFUM,10,145,Rosenborg,RBK,2,0,2026-05-25T15:00:00Z,True,True,,
80,8986206,10,12,797,Sarpsborg 08,S08,9,3,Molde,MOL,2,1,2026-05-25T15:00:00Z,True,True,,
81,8986208,10,14,2,Tromsø,TIL,1,15,Aalesund,AaFK,1,1,2026-05-25T15:00:00Z,True,True,,
76,8986205,10,11,195,Sandefjord,SAN,4,117,Fredrikstad,FFK,1,1,2026-05-25T17:15:00Z,True,True,,
89,8986216,11,1,15,Aalesund,AaFK,5,63,HamKam,HAM,2,2,2026-05-29T17:00:00Z,True,True,,
91,8986209,11,3,298,Brann,BRA,12,797,Sarpsborg 08,S08,1,2,2026-05-29T17:00:00Z,True,True,,
85,8986210,11,4,117,Fredrikstad,FFK,13,261,Start,STA,2,1,2026-05-29T17:00:00Z,True,True,,
88,8986211,11,6,306,KFUM Oslo,KFUM,14,2,Tromsø,TIL,0,0,2026-05-29T17:00:00Z,True,True,,
87,8986214,11,10,145,Rosenborg,RBK,2,4,Bodø/Glimt,B/G,2,2,2026-05-29T17:00:00Z,True,True,,
84,8986215,11,16,169882,Vålerenga,VIF,7,785,Kristiansund,KBK,3,1,2026-05-29T17:00:00Z,True,True,,
90,8986213,11,9,3,Molde,MOL,11,195,Sandefjord,SAN,2,1,2026-05-30T14:00:00Z,True,True,,
101,8986226,12,4,117,Fredrikstad,FFK,8,177,Lillestrøm,LSK,,,2026-07-11T12:00:00Z,False,False,,
102,8986232,12,1,15,Aalesund,AaFK,9,3,Molde,MOL,,,2026-07-11T14:00:00Z,False,False,,
107,8986231,12,14,2,Tromsø,TIL,16,169882,Vålerenga,VIF,,,2026-07-11T16:00:00Z,False,False,,
105,8986227,12,6,306,KFUM Oslo,KFUM,2,4,Bodø/Glimt,B/G,,,2026-07-12T12:30:00Z,False,False,,
104,8986225,12,3,298,Brann,BRA,13,261,Start,STA,,,2026-07-12T15:00:00Z,False,False,,
106,8986228,12,10,145,Rosenborg,RBK,7,785,Kristiansund,KBK,,,2026-07-12T15:00:00Z,False,False,,
103,8986229,12,11,195,Sandefjord,SAN,5,63,HamKam,HAM,,,2026-07-12T15:00:00Z,False,False,,
100,8986230,12,12,797,Sarpsborg 08,S08,15,198,Viking,VIK,,,2026-07-12T17:15:00Z,False,False,,
112,8986240,13,16,169882,Vålerenga,VIF,1,15,Aalesund,AaFK,,,2026-07-16T17:00:00Z,False,False,,
111,8986233,13,2,4,Bodø/Glimt,B/G,4,117,Fredrikstad,FFK,,,2026-07-17T17:15:00Z,False,False,,
113,8986234,13,5,63,HamKam,HAM,14,2,Tromsø,TIL,,,2026-07-18T12:00:00Z,False,False,,
114,8986235,13,7,785,Kristiansund,KBK,12,797,Sarpsborg 08,S08,,,2026-07-18T14:00:00Z,False,False,,
110,8986236,13,8,177,Lillestrøm,LSK,6,306,KFUM Oslo,KFUM,,,2026-07-18T14:00:00Z,False,False,,
115,8986238,13,13,261,Start,STA,10,145,Rosenborg,RBK,,,2026-07-18T14:00:00Z,False,False,,
108,8986237,13,9,3,Molde,MOL,3,298,Brann,BRA,,,2026-07-18T16:00:00Z,False,False,,
109,8986239,13,15,198,Viking,VIK,11,195,Sandefjord,SAN,,,2026-07-18T18:00:00Z,False,False,,
16,8986137,13,2,4,Bodø/Glimt,B/G,5,63,HamKam,HAM,,,2026-07-22T17:00:00Z,False,False,,
86,8986212,13,8,177,Lillestrøm,LSK,15,198,Viking,VIK,,,2026-07-22T17:00:00Z,False,False,,
117,8986243,14,7,785,Kristiansund,KBK,13,261,Start,STA,,,2026-07-25T14:00:00Z,False,False,,
120,8986241,14,3,298,Brann,BRA,16,169882,Vålerenga,VIF,,,2026-07-26T12:30:00Z,False,False,,
118,8986242,14,6,306,KFUM Oslo,KFUM,9,3,Molde,MOL,,,2026-07-26T15:00:00Z,False,False,,
121,8986245,14,11,195,Sandefjord,SAN,2,4,Bodø/Glimt,B/G,,,2026-07-26T15:00:00Z,False,False,,
116,8986246,14,12,797,Sarpsborg 08,S08,5,63,HamKam,HAM,,,2026-07-26T15:00:00Z,False,False,,
119,8986248,14,1,15,Aalesund,AaFK,15,198,Viking,VIK,,,2026-07-26T17:15:00Z,False,False,,
122,8986244,14,10,145,Rosenborg,RBK,4,117,Fredrikstad,FFK,,,2026-07-27T17:00:00Z,False,False,,
123,8986255,15,16,169882,Vålerenga,VIF,5,63,HamKam,HAM,,,2026-07-31T17:00:00Z,False,False,,
125,8986249,15,2,4,Bodø/Glimt,B/G,8,177,Lillestrøm,LSK,,,2026-07-31T19:00:00Z,False,False,,
124,8986251,15,4,117,Fredrikstad,FFK,11,195,Sandefjord,SAN,,,2026-08-01T14:00:00Z,False,False,,
126,8986254,15,13,261,Start,STA,15,198,Viking,VIK,,,2026-08-01T16:00:00Z,False,False,,
128,8986256,15,1,15,Aalesund,AaFK,14,2,Tromsø,TIL,,,2026-08-02T15:00:00Z,False,False,,
129,8986252,15,6,306,KFUM Oslo,KFUM,7,785,Kristiansund,KBK,,,2026-08-02T15:00:00Z,False,False,,
130,8986253,15,9,3,Molde,MOL,12,797,Sarpsborg 08,S08,,,2026-08-02T15:00:00Z,False,False,,
127,8986250,15,3,298,Brann,BRA,10,145,Rosenborg,RBK,,,2026-08-02T17:15:00Z,False,False,,
133,8986260,16,11,195,Sandefjord,SAN,6,306,KFUM Oslo,KFUM,,,2026-08-07T17:00:00Z,False,False,,
135,8986264,16,16,169882,Vålerenga,VIF,2,4,Bodø/Glimt,B/G,,,2026-08-08T12:00:00Z,False,False,,
136,8986263,16,15,198,Viking,VIK,12,797,Sarpsborg 08,S08,,,2026-08-08T14:00:00Z,False,False,,
131,8986261,16,13,261,Start,STA,4,117,Fredrikstad,FFK,,,2026-08-08T16:00:00Z,False,False,,
134,8986259,16,8,177,Lillestrøm,LSK,10,145,Rosenborg,RBK,,,2026-08-09T12:30:00Z,False,False,,
132,8986257,16,5,63,HamKam,HAM,1,15,Aalesund,AaFK,,,2026-08-09T15:00:00Z,False,False,,
137,8986258,16,7,785,Kristiansund,KBK,9,3,Molde,MOL,,,2026-08-09T17:15:00Z,False,False,,
144,8986270,17,10,145,Rosenborg,RBK,15,198,Viking,VIK,,,2026-08-14T17:00:00Z,False,False,,
138,8986268,17,6,306,KFUM Oslo,KFUM,8,177,Lillestrøm,LSK,,,2026-08-15T14:00:00Z,False,False,,
140,8986272,17,1,15,Aalesund,AaFK,16,169882,Vålerenga,VIF,,,2026-08-16T12:30:00Z,False,False,,
141,8986266,17,3,298,Brann,BRA,5,63,HamKam,HAM,,,2026-08-16T15:00:00Z,False,False,,
139,8986269,17,9,3,Molde,MOL,14,2,Tromsø,TIL,,,2026-08-16T15:00:00Z,False,False,,
142,8986271,17,12,797,Sarpsborg 08,S08,11,195,Sandefjord,SAN,,,2026-08-16T15:00:00Z,False,False,,
143,8986267,17,4,117,Fredrikstad,FFK,7,785,Kristiansund,KBK,,,2026-08-16T17:15:00Z,False,False,,
151,8986280,18,16,169882,Vålerenga,VIF,9,3,Molde,MOL,,,2026-08-29T14:00:00Z,False,False,,
147,8986279,18,15,198,Viking,VIK,1,15,Aalesund,AaFK,,,2026-08-29T16:00:00Z,False,False,,
152,8986273,18,2,4,Bodø/Glimt,B/G,10,145,Rosenborg,RBK,,,2026-08-30T12:30:00Z,False,False,,
148,8986274,18,5,63,HamKam,HAM,7,785,Kristiansund,KBK,,,2026-08-30T15:00:00Z,False,False,,
146,8986276,18,11,195,Sandefjord,SAN,3,298,Brann,BRA,,,2026-08-30T15:00:00Z,False,False,,
150,8986277,18,13,261,Start,STA,6,306,KFUM Oslo,KFUM,,,2026-08-30T15:00:00Z,False,False,,
149,8986278,18,14,2,Tromsø,TIL,12,797,Sarpsborg 08,S08,,,2026-08-30T15:00:00Z,False,False,,
145,8986275,18,8,177,Lillestrøm,LSK,4,117,Fredrikstad,FFK,,,2026-08-30T17:15:00Z,False,False,,
159,8986282,19,4,117,Fredrikstad,FFK,2,4,Bodø/Glimt,B/G,,,2026-09-04T17:00:00Z,False,False,,
160,8986286,19,11,195,Sandefjord,SAN,15,198,Viking,VIK,,,2026-09-04T19:00:00Z,False,False,,
157,8986285,19,10,145,Rosenborg,RBK,5,63,HamKam,HAM,,,2026-09-05T14:00:00Z,False,False,,
153,8986281,19,3,298,Brann,BRA,8,177,Lillestrøm,LSK,,,2026-09-05T16:00:00Z,False,False,,
158,8986288,19,1,15,Aalesund,AaFK,13,261,Start,STA,,,2026-09-06T15:00:00Z,False,False,,
155,8986284,19,9,3,Molde,MOL,6,306,KFUM Oslo,KFUM,,,2026-09-06T15:00:00Z,False,False,,
154,8986283,19,7,785,Kristiansund,KBK,14,2,Tromsø,TIL,,,2026-09-06T17:15:00Z,False,False,,
156,8986287,19,12,797,Sarpsborg 08,S08,16,169882,Vålerenga,VIF,,,2026-09-07T17:00:00Z,False,False,,
168,8986293,20,8,177,Lillestrøm,LSK,16,169882,Vålerenga,VIF,,,2026-09-12T14:00:00Z,False,False,,
167,8986294,20,10,145,Rosenborg,RBK,14,2,Tromsø,TIL,,,2026-09-12T16:00:00Z,False,False,,
162,8986296,20,15,198,Viking,VIK,7,785,Kristiansund,KBK,,,2026-09-13T12:30:00Z,False,False,,
165,8986289,20,2,4,Bodø/Glimt,B/G,11,195,Sandefjord,SAN,,,2026-09-13T15:00:00Z,False,False,,
163,8986291,20,5,63,HamKam,HAM,9,3,Molde,MOL,,,2026-09-13T15:00:00Z,False,False,,
164,8986292,20,6,306,KFUM Oslo,KFUM,1,15,Aalesund,AaFK,,,2026-09-13T15:00:00Z,False,False,,
161,8986295,20,13,261,Start,STA,3,298,Brann,BRA,,,2026-09-13T15:00:00Z,False,False,,
166,8986290,20,4,117,Fredrikstad,FFK,12,797,Sarpsborg 08,S08,,,2026-09-13T17:15:00Z,False,False,,
171,8986301,21,12,797,Sarpsborg 08,S08,6,306,KFUM Oslo,KFUM,,,2026-09-18T17:00:00Z,False,False,,
170,8986298,21,7,785,Kristiansund,KBK,10,145,Rosenborg,RBK,,,2026-09-19T14:00:00Z,False,False,,
173,8986299,21,9,3,Molde,MOL,1,15,Aalesund,AaFK,,,2026-09-19T16:00:00Z,False,False,,
176,8986304,21,16,169882,Vålerenga,VIF,4,117,Fredrikstad,FFK,,,2026-09-20T12:30:00Z,False,False,,
172,8986300,21,11,195,Sandefjord,SAN,13,261,Start,STA,,,2026-09-20T15:00:00Z,False,False,,
174,8986302,21,14,2,Tromsø,TIL,5,63,HamKam,HAM,,,2026-09-20T15:00:00Z,False,False,,
169,8986303,21,15,198,Viking,VIK,8,177,Lillestrøm,LSK,,,2026-09-20T15:00:00Z,False,False,,
175,8986297,21,3,298,Brann,BRA,2,4,Bodø/Glimt,B/G,,,2026-09-20T17:15:00Z,False,False,,
182,8986312,22,1,15,Aalesund,AaFK,12,797,Sarpsborg 08,S08,,,2026-10-11T15:00:00Z,False,False,,
181,8986305,22,2,4,Bodø/Glimt,B/G,7,785,Kristiansund,KBK,,,2026-10-11T15:00:00Z,False,False,,
180,8986306,22,3,298,Brann,BRA,15,198,Viking,VIK,,,2026-10-11T15:00:00Z,False,False,,
178,8986307,22,4,117,Fredrikstad,FFK,14,2,Tromsø,TIL,,,2026-10-11T15:00:00Z,False,False,,
183,8986308,22,6,306,KFUM Oslo,KFUM,16,169882,Vålerenga,VIF,,,2026-10-11T15:00:00Z,False,False,,
184,8986309,22,8,177,Lillestrøm,LSK,9,3,Molde,MOL,,,2026-10-11T15:00:00Z,False,False,,
179,8986310,22,10,145,Rosenborg,RBK,11,195,Sandefjord,SAN,,,2026-10-11T15:00:00Z,False,False,,
177,8986311,22,13,261,Start,STA,5,63,HamKam,HAM,,,2026-10-11T15:00:00Z,False,False,,
192,8986313,23,5,63,HamKam,HAM,2,4,Bodø/Glimt,B/G,,,2026-10-18T15:00:00Z,False,False,,
186,8986314,23,7,785,Kristiansund,KBK,1,15,Aalesund,AaFK,,,2026-10-18T15:00:00Z,False,False,,
188,8986315,23,9,3,Molde,MOL,13,261,Start,STA,,,2026-10-18T15:00:00Z,False,False,,
185,8986316,23,11,195,Sandefjord,SAN,8,177,Lillestrøm,LSK,,,2026-10-18T15:00:00Z,False,False,,
190,8986317,23,12,797,Sarpsborg 08,S08,10,145,Rosenborg,RBK,,,2026-10-18T15:00:00Z,False,False,,
191,8986318,23,14,2,Tromsø,TIL,6,306,KFUM Oslo,KFUM,,,2026-10-18T15:00:00Z,False,False,,
189,8986320,23,16,169882,Vålerenga,VIF,3,298,Brann,BRA,,,2026-10-18T15:00:00Z,False,False,,
187,8986319,23,15,198,Viking,VIK,4,117,Fredrikstad,FFK,,,2026-10-18T15:00:00Z,False,False,,
94,8986217,24,2,4,Bodø/Glimt,B/G,16,169882,Vålerenga,VIF,,,2026-10-25T16:00:00Z,False,False,,
99,8986218,24,5,63,HamKam,HAM,10,145,Rosenborg,RBK,,,2026-10-25T16:00:00Z,False,False,,
92,8986219,24,7,785,Kristiansund,KBK,6,306,KFUM Oslo,KFUM,,,2026-10-25T16:00:00Z,False,False,,
98,8986220,24,8,177,Lillestrøm,LSK,3,298,Brann,BRA,,,2026-10-25T16:00:00Z,False,False,,
97,8986221,24,9,3,Molde,MOL,4,117,Fredrikstad,FFK,,,2026-10-25T16:00:00Z,False,False,,
93,8986222,24,12,797,Sarpsborg 08,S08,1,15,Aalesund,AaFK,,,2026-10-25T16:00:00Z,False,False,,
95,8986223,24,13,261,Start,STA,11,195,Sandefjord,SAN,,,2026-10-25T16:00:00Z,False,False,,
96,8986224,24,15,198,Viking,VIK,14,2,Tromsø,TIL,,,2026-10-25T16:00:00Z,False,False,,
199,8986328,25,1,15,Aalesund,AaFK,11,195,Sandefjord,SAN,,,2026-11-01T16:00:00Z,False,False,,
195,8986321,25,2,4,Bodø/Glimt,B/G,15,198,Viking,VIK,,,2026-11-01T16:00:00Z,False,False,,
200,8986322,25,3,298,Brann,BRA,9,3,Molde,MOL,,,2026-11-01T16:00:00Z,False,False,,
197,8986323,25,4,117,Fredrikstad,FFK,10,145,Rosenborg,RBK,,,2026-11-01T16:00:00Z,False,False,,
198,8986324,25,6,306,KFUM Oslo,KFUM,5,63,HamKam,HAM,,,2026-11-01T16:00:00Z,False,False,,
194,8986325,25,12,797,Sarpsborg 08,S08,7,785,Kristiansund,KBK,,,2026-11-01T16:00:00Z,False,False,,
196,8986326,25,13,261,Start,STA,8,177,Lillestrøm,LSK,,,2026-11-01T16:00:00Z,False,False,,
193,8986327,25,16,169882,Vålerenga,VIF,14,2,Tromsø,TIL,,,2026-11-01T16:00:00Z,False,False,,
207,8986329,26,4,117,Fredrikstad,FFK,3,298,Brann,BRA,,,2026-11-08T16:00:00Z,False,False,,
202,8986330,26,5,63,HamKam,HAM,12,797,Sarpsborg 08,S08,,,2026-11-08T16:00:00Z,False,False,,
203,8986331,26,7,785,Kristiansund,KBK,16,169882,Vålerenga,VIF,,,2026-11-08T16:00:00Z,False,False,,
208,8986332,26,8,177,Lillestrøm,LSK,1,15,Aalesund,AaFK,,,2026-11-08T16:00:00Z,False,False,,
206,8986333,26,10,145,Rosenborg,RBK,13,261,Start,STA,,,2026-11-08T16:00:00Z,False,False,,
205,8986334,26,11,195,Sandefjord,SAN,9,3,Molde,MOL,,,2026-11-08T16:00:00Z,False,False,,
201,8986335,26,14,2,Tromsø,TIL,2,4,Bodø/Glimt,B/G,,,2026-11-08T16:00:00Z,False,False,,
204,8986336,26,15,198,Viking,VIK,6,306,KFUM Oslo,KFUM,,,2026-11-08T16:00:00Z,False,False,,
209,8986344,27,1,15,Aalesund,AaFK,10,145,Rosenborg,RBK,,,2026-11-22T16:00:00Z,False,False,,
211,8986337,27,5,63,HamKam,HAM,4,117,Fredrikstad,FFK,,,2026-11-22T16:00:00Z,False,False,,
212,8986338,27,6,306,KFUM Oslo,KFUM,3,298,Brann,BRA,,,2026-11-22T16:00:00Z,False,False,,
215,8986339,27,7,785,Kristiansund,KBK,11,195,Sandefjord,SAN,,,2026-11-22T16:00:00Z,False,False,,
210,8986340,27,9,3,Molde,MOL,2,4,Bodø/Glimt,B/G,,,2026-11-22T16:00:00Z,False,False,,
214,8986341,27,12,797,Sarpsborg 08,S08,8,177,Lillestrøm,LSK,,,2026-11-22T16:00:00Z,False,False,,
216,8986342,27,14,2,Tromsø,TIL,15,198,Viking,VIK,,,2026-11-22T16:00:00Z,False,False,,
213,8986343,27,16,169882,Vålerenga,VIF,13,261,Start,STA,,,2026-11-22T16:00:00Z,False,False,,
219,8986345,28,2,4,Bodø/Glimt,B/G,6,306,KFUM Oslo,KFUM,,,2026-11-29T16:00:00Z,False,False,,
223,8986346,28,3,298,Brann,BRA,7,785,Kristiansund,KBK,,,2026-11-29T16:00:00Z,False,False,,
218,8986347,28,4,117,Fredrikstad,FFK,1,15,Aalesund,AaFK,,,2026-11-29T16:00:00Z,False,False,,
222,8986348,28,8,177,Lillestrøm,LSK,5,63,HamKam,HAM,,,2026-11-29T16:00:00Z,False,False,,
224,8986349,28,10,145,Rosenborg,RBK,9,3,Molde,MOL,,,2026-11-29T16:00:00Z,False,False,,
220,8986350,28,11,195,Sandefjord,SAN,14,2,Tromsø,TIL,,,2026-11-29T16:00:00Z,False,False,,
221,8986351,28,13,261,Start,STA,12,797,Sarpsborg 08,S08,,,2026-11-29T16:00:00Z,False,False,,
217,8986352,28,15,198,Viking,VIK,16,169882,Vålerenga,VIF,,,2026-11-29T16:00:00Z,False,False,,
229,8986360,29,1,15,Aalesund,AaFK,2,4,Bodø/Glimt,B/G,,,2026-12-06T16:00:00Z,False,False,,
